product_id,product_name,category,subcategory,brand,price,rating,review_count,description,material,color,weight_grams,manufacturing_location,recycled_material_percentage,organic_material_percentage,eco_certification,carbon_footprint_kg,water_usage_liters,recyclability_score,repairability_score,product_lifetime_years,packaging_type,source,created_at,image_path,sustainability_score_rule,sustainability_score_ml,sustainability_score,score_explanation
HM0674606001,CHARLIE SKIRT,Garment Lower body,Skirt,H&M,,,0,"Short, A-line skirt with a high waist and buttons down the front.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0674606025,CHARLIE SKIRT,Garment Lower body,Skirt,H&M,,,0,"Short, A-line skirt with a high waist and buttons down the front.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0675068002,Melrose,Garment Upper body,Shirt,H&M,,,0,"Straight-cut shirt in an airy cotton weave with a collar, buttons down the front and an open chest pocket. Yoke with a pleat at the back, long sleeves with wide, buttoned cuffs, and a rounded hem. Slightly longer at the back.",,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0675068004,Melrose,Garment Upper body,Shirt,H&M,,,0,"Straight-cut shirt in an airy cotton weave with a collar, buttons down the front and an open chest pocket. Yoke with a pleat at the back, long sleeves with wide, buttoned cuffs, and a rounded hem. Slightly longer at the back.",,Red,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0675069002,Dallas,Garment Upper body,Shirt,H&M,,,0,"Shirt in a viscose weave with a collar, buttons down the front and an open chest pocket. Long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back.",,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0675070002,Blueberry,Garment Upper body,Blouse,H&M,,,0,"Blouse in a viscose crÃªpe weave with a gathered yoke at the back and opening with a button at the back of the neck. Gently slanted shoulders with decorative gathers, and long sleeves with narrow, buttoned cuffs. Unlined.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0675070015,Blueberry,Garment Upper body,Blouse,H&M,,,0,"Blouse in a viscose crÃªpe weave with a gathered yoke at the back and opening with a button at the back of the neck. Gently slanted shoulders with decorative gathers, and long sleeves with narrow, buttoned cuffs. Unlined.",,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0676052001,Bunny Button Tank,Garment Upper body,Vest top,H&M,,,0,Cropped vest top in ribbed jersey with metal press-studs down the front.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0677930005,Queen Sweater,Garment Upper body,Sweater,H&M,,,0,"Top in lightweight sweatshirt fabric with ribbing around the neckline, cuffs and hem.",,Grey,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0677930015,Queen Sweater,Garment Upper body,Sweater,H&M,,,0,"Top in lightweight sweatshirt fabric with ribbing around the neckline, cuffs and hem.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0677930023,Queen Sweater,Garment Upper body,Sweater,H&M,,,0,"Top in lightweight sweatshirt fabric with ribbing around the neckline, cuffs and hem.",,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0677930066,Queen Sweater,Garment Upper body,Sweater,H&M,,,0,"Top in lightweight sweatshirt fabric with ribbing around the neckline, cuffs and hem.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0677999001,Skinny H.W Ankle,Garment Lower body,Trousers,H&M,,,0,"5-pocket, ankle-length, high-waisted jeans in washed stretch denim with hard-worn details, a zip fly and button and skinny legs with raw-edge, frayed hems.",,Blue,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678086001,Ida Panel Jogger,Garment Lower body,Trousers,H&M,,,0,"Trousers in sweatshirt fabric with an elasticated drawstring waist, side pockets, side stripes and ribbed hems.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678086002,Ida Panel Jogger,Garment Lower body,Trousers,H&M,,,0,"Trousers in sweatshirt fabric with an elasticated drawstring waist, side pockets, side stripes and ribbed hems.",,Grey,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678342001,Lima SS.,Garment Upper body,T-shirt,H&M,,,0,Fitted T-shirt in soft cotton jersey with a slightly wider neckline with a narrow ribbed trim.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678342002,Lima SS.,Garment Upper body,T-shirt,H&M,,,0,Fitted T-shirt in soft cotton jersey with a slightly wider neckline with a narrow ribbed trim.,,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678342028,Lima SS.,Garment Upper body,T-shirt,H&M,,,0,Fitted T-shirt in soft cotton jersey with a slightly wider neckline with a narrow ribbed trim.,,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678686001,NORWAY TECH FLEECE,Garment Upper body,Hoodie,H&M,,,0,"Fitted jacket in fast-drying, thermal fleece with a drawstring hood and zip down the front. Mesh-lined side pockets with a zip, and thumbholes at the cuffs.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678687001,KARIN SPORTS BRA,Underwear,Bra,H&M,,,0,"Sports bra in fast-drying functional fabric with a lined front, racer back with sections in ventilating mesh and a wide elastic hem. Medium support.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678691002,CARINA HIGH SUPPORT BRA,Underwear,Bra,H&M,,,0,"Sports bra in fast-drying functional fabric with padded cups, wide, lightly padded, adjustable shoulder straps that cross at the back and an elasticated hem with hook-and-eye fasteners at the back. Extra firm support.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678692001,DEXTER TANK,Garment Upper body,Vest top,H&M,,,0,Loose-fitting sports vest top in fast-drying jersey with mesh sections and a racer back.,,Pink,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678692002,DEXTER TANK,Garment Upper body,Vest top,H&M,,,0,Loose-fitting sports vest top in fast-drying jersey with mesh sections and a racer back.,,Grey,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678694001,SPEEDY TEE,Garment Upper body,T-shirt,H&M,,,0,Short-sleeved sports top in fast-drying functional fabric with a gently rounded hem. The top is made partly from recycled polyester.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678696001,IZZY TEE,Garment Upper body,T-shirt,H&M,,,0,Wide sports top in fast-drying functional fabric with a slightly wider neckline and short cap sleeves. Rounded and slightly longer at the back.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678696003,IZZY TEE,Garment Upper body,T-shirt,H&M,,,0,Wide sports top in fast-drying functional fabric with a slightly wider neckline and short cap sleeves. Rounded and slightly longer at the back.,,Pink,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678696014,IZZY TEE,Garment Upper body,T-shirt,H&M,,,0,Wide sports top in fast-drying functional fabric with a slightly wider neckline and short cap sleeves. Rounded and slightly longer at the back.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678696016,IZZY TEE,Garment Upper body,T-shirt,H&M,,,0,Wide sports top in fast-drying functional fabric with a slightly wider neckline and short cap sleeves. Rounded and slightly longer at the back.,,Dark Green,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678715001,Alisha Blouse,Garment Upper body,Blouse,H&M,,,0,"Blouse in a viscose crÃªpe weave with a turtle neck. Opening at the front, an opening with buttons at the back of the neck, and long trumpet sleeves.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678942001,Harrison short sleeve top CN,Garment Upper body,Top,H&M,,,0,"Short-sleeved jumper in a soft, fine-knit viscose blend with ribbing around the neckline, sleeves and hem.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678942016,Harrison,Garment Upper body,Sweater,H&M,,,0,"Short-sleeved jumper in a soft, fine-knit viscose blend with ribbing around the neckline, sleeves and hem.",,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0678942026,Harrison (1),Garment Upper body,Sweater,H&M,,,0,"Short-sleeved jumper in a soft, fine-knit viscose blend with ribbing around the neckline, sleeves and hem.",,Light Pink,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
