review_id,product_id,user_id,rating,review_text,review_date,source
R01447,P0252,U0092,3,"Decent product, delivery took a while.",2026-06-11,synthetic_v1
R01448,P0252,U0061,5,"Loved the material, very comfortable for daily wear.",2025-08-31,synthetic_v1
R01449,P0252,U0020,4,"Loved the material, very comfortable for daily wear.",2025-09-10,synthetic_v1
R01450,P0252,U0078,2,Started wearing out after a few weeks.,2026-04-04,synthetic_v1
R01451,P0252,U0082,4,"Loved the material, very comfortable for daily wear.",2026-05-07,synthetic_v1
R01452,P0252,U0075,1,Started wearing out after a few weeks.,2026-03-29,synthetic_v1
R01453,P0253,U0034,5,Great fit and the fabric feels durable.,2026-02-26,synthetic_v1
R01454,P0253,U0052,5,Nice sustainable option that doesn't compromise on comfort.,2025-12-30,synthetic_v1
R01455,P0254,U0083,2,"Sizing ran small, had to return it.",2026-06-13,synthetic_v1
R01456,P0254,U0041,5,Nice sustainable option that doesn't compromise on comfort.,2025-12-07,synthetic_v1
R01457,P0254,U0111,3,"Decent product, delivery took a while.",2025-12-26,synthetic_v1
R01458,P0254,U0023,2,"Not worth the price, quality was disappointing.",2025-12-27,synthetic_v1
R01459,P0254,U0086,4,Great fit and the fabric feels durable.,2026-07-29,synthetic_v1
R01460,P0254,U0040,3,"It's okay, nothing special but does the job.",2026-05-18,synthetic_v1
R01461,P0254,U0036,2,Started wearing out after a few weeks.,2025-10-24,synthetic_v1
R01462,P0254,U0046,1,Started wearing out after a few weeks.,2025-12-19,synthetic_v1
R01463,P0254,U0117,4,Nice sustainable option that doesn't compromise on comfort.,2025-10-09,synthetic_v1
R01464,P0256,U0095,5,"Good quality for the price, would buy again.",2026-05-20,synthetic_v1
R01465,P0256,U0005,3,"Average quality, expected a bit more for the price.",2026-02-08,synthetic_v1
R01466,P0256,U0065,1,"Sizing ran small, had to return it.",2026-07-28,synthetic_v1
R01467,P0256,U0069,3,"Average quality, expected a bit more for the price.",2025-11-29,synthetic_v1
R01468,P0256,U0058,1,Fabric felt thinner than expected.,2025-11-14,synthetic_v1
R01469,P0256,U0032,5,"Good quality for the price, would buy again.",2026-04-22,synthetic_v1
R01470,P0256,U0030,2,Started wearing out after a few weeks.,2025-09-12,synthetic_v1
R01471,P0256,U0006,4,"Good quality for the price, would buy again.",2025-10-24,synthetic_v1
R01472,P0256,U0036,3,"Average quality, expected a bit more for the price.",2026-07-16,synthetic_v1
R01473,P0256,U0116,2,Fabric felt thinner than expected.,2026-06-25,synthetic_v1
R01474,P0256,U0008,5,"Loved the material, very comfortable for daily wear.",2026-05-17,synthetic_v1
R01475,P0257,U0060,2,"Not worth the price, quality was disappointing.",2026-07-12,synthetic_v1
R01476,P0257,U0041,5,Great fit and the fabric feels durable.,2025-10-11,synthetic_v1
R01477,P0257,U0062,1,Started wearing out after a few weeks.,2026-07-03,synthetic_v1
R01478,P0258,U0026,1,"Not worth the price, quality was disappointing.",2026-07-11,synthetic_v1
R01479,P0258,U0028,5,Nice sustainable option that doesn't compromise on comfort.,2025-10-29,synthetic_v1
R01480,P0258,U0073,4,"Loved the material, very comfortable for daily wear.",2026-08-27,synthetic_v1
R01481,P0258,U0111,5,True to size and holds up well after multiple washes.,2026-07-05,synthetic_v1
R01482,P0258,U0076,4,"Good quality for the price, would buy again.",2025-10-10,synthetic_v1
R01483,P0258,U0001,5,True to size and holds up well after multiple washes.,2026-04-25,synthetic_v1
R01484,P0258,U0035,4,Nice sustainable option that doesn't compromise on comfort.,2025-12-22,synthetic_v1
R01485,P0259,U0065,2,"Sizing ran small, had to return it.",2025-12-27,synthetic_v1
R01486,P0259,U0083,5,"Loved the material, very comfortable for daily wear.",2026-03-31,synthetic_v1
R01487,P0259,U0032,3,"Average quality, expected a bit more for the price.",2026-03-10,synthetic_v1
R01488,P0259,U0072,3,"Average quality, expected a bit more for the price.",2025-12-17,synthetic_v1
R01489,P0259,U0057,3,"Average quality, expected a bit more for the price.",2026-07-05,synthetic_v1
R01490,P0259,U0001,2,"Not worth the price, quality was disappointing.",2026-03-21,synthetic_v1
R01491,P0259,U0064,5,True to size and holds up well after multiple washes.,2026-06-09,synthetic_v1
R01492,P0259,U0098,2,Fabric felt thinner than expected.,2026-01-22,synthetic_v1
R01493,P0259,U0119,3,"It's okay, nothing special but does the job.",2026-01-17,synthetic_v1
R01494,P0259,U0088,3,"Average quality, expected a bit more for the price.",2025-11-29,synthetic_v1
R01495,P0260,U0098,2,Fabric felt thinner than expected.,2026-05-05,synthetic_v1
R01496,P0260,U0065,2,"Sizing ran small, had to return it.",2026-03-28,synthetic_v1
R01497,P0261,U0014,5,True to size and holds up well after multiple washes.,2025-09-15,synthetic_v1
R01498,P0261,U0027,3,"Average quality, expected a bit more for the price.",2025-11-12,synthetic_v1
R01499,P0261,U0021,2,"Sizing ran small, had to return it.",2026-05-25,synthetic_v1
R01500,P0261,U0110,4,"Good quality for the price, would buy again.",2026-06-12,synthetic_v1
R01501,P0261,U0042,5,"Good quality for the price, would buy again.",2025-12-10,synthetic_v1
R01502,P0262,U0100,5,True to size and holds up well after multiple washes.,2026-04-16,synthetic_v1
R01503,P0262,U0061,2,"Sizing ran small, had to return it.",2026-03-29,synthetic_v1
R01504,P0262,U0040,3,"It's okay, nothing special but does the job.",2026-03-14,synthetic_v1
R01505,P0262,U0041,3,"Average quality, expected a bit more for the price.",2026-01-13,synthetic_v1
R01506,P0262,U0073,3,"Decent product, delivery took a while.",2026-02-11,synthetic_v1
R01507,P0262,U0098,4,Great fit and the fabric feels durable.,2026-02-06,synthetic_v1
R01508,P0262,U0046,1,"Not worth the price, quality was disappointing.",2025-10-05,synthetic_v1
R01509,P0263,U0099,2,"Not worth the price, quality was disappointing.",2026-04-13,synthetic_v1
R01510,P0263,U0027,1,Started wearing out after a few weeks.,2025-09-27,synthetic_v1
R01511,P0263,U0107,3,"Decent product, delivery took a while.",2026-02-21,synthetic_v1
R01512,P0263,U0055,1,"Sizing ran small, had to return it.",2026-02-17,synthetic_v1
R01513,P0263,U0072,3,"Average quality, expected a bit more for the price.",2026-05-21,synthetic_v1
R01514,P0263,U0110,2,"Not worth the price, quality was disappointing.",2026-04-13,synthetic_v1
R01515,P0263,U0032,1,Fabric felt thinner than expected.,2026-06-10,synthetic_v1
R01516,P0263,U0062,3,"Average quality, expected a bit more for the price.",2025-11-01,synthetic_v1
R01517,P0263,U0100,4,Great fit and the fabric feels durable.,2025-09-28,synthetic_v1
R01518,P0263,U0032,4,True to size and holds up well after multiple washes.,2026-04-10,synthetic_v1
R01519,P0263,U0049,5,Nice sustainable option that doesn't compromise on comfort.,2026-08-01,synthetic_v1
R01520,P0263,U0082,1,Fabric felt thinner than expected.,2026-03-09,synthetic_v1
R01521,P0264,U0057,5,"Loved the material, very comfortable for daily wear.",2026-04-08,synthetic_v1
R01522,P0264,U0018,1,"Not worth the price, quality was disappointing.",2026-07-25,synthetic_v1
R01523,P0264,U0053,3,"Average quality, expected a bit more for the price.",2026-06-15,synthetic_v1
R01524,P0264,U0074,2,"Sizing ran small, had to return it.",2026-05-21,synthetic_v1
R01525,P0265,U0032,1,"Not worth the price, quality was disappointing.",2026-03-17,synthetic_v1
R01526,P0265,U0098,5,Nice sustainable option that doesn't compromise on comfort.,2025-09-27,synthetic_v1
R01527,P0265,U0068,3,"Average quality, expected a bit more for the price.",2026-04-04,synthetic_v1
R01528,P0265,U0099,1,Started wearing out after a few weeks.,2026-07-28,synthetic_v1
R01529,P0265,U0116,3,"Decent product, delivery took a while.",2026-01-15,synthetic_v1
R01530,P0265,U0042,2,Started wearing out after a few weeks.,2026-01-04,synthetic_v1
R01531,P0265,U0047,2,"Not worth the price, quality was disappointing.",2026-03-14,synthetic_v1
R01532,P0265,U0033,2,"Sizing ran small, had to return it.",2025-10-26,synthetic_v1
R01533,P0266,U0016,1,Started wearing out after a few weeks.,2025-10-07,synthetic_v1
R01534,P0266,U0051,4,True to size and holds up well after multiple washes.,2025-12-25,synthetic_v1
R01535,P0266,U0117,1,Fabric felt thinner than expected.,2025-12-12,synthetic_v1
R01536,P0266,U0073,3,"It's okay, nothing special but does the job.",2026-01-20,synthetic_v1
R01537,P0266,U0102,1,"Sizing ran small, had to return it.",2025-11-29,synthetic_v1
R01538,P0266,U0074,4,"Loved the material, very comfortable for daily wear.",2026-03-14,synthetic_v1
R01539,P0266,U0073,1,Fabric felt thinner than expected.,2026-07-15,synthetic_v1
R01540,P0266,U0069,5,Great fit and the fabric feels durable.,2026-06-11,synthetic_v1
R01541,P0266,U0074,5,Great fit and the fabric feels durable.,2026-01-04,synthetic_v1
R01542,P0266,U0097,5,"Good quality for the price, would buy again.",2026-07-25,synthetic_v1
R01543,P0266,U0060,4,"Loved the material, very comfortable for daily wear.",2026-01-12,synthetic_v1
R01544,P0267,U0010,2,"Sizing ran small, had to return it.",2026-05-30,synthetic_v1
R01545,P0267,U0059,5,"Loved the material, very comfortable for daily wear.",2025-12-04,synthetic_v1
R01546,P0267,U0052,4,Great fit and the fabric feels durable.,2025-11-10,synthetic_v1
R01547,P0267,U0080,3,"It's okay, nothing special but does the job.",2026-02-13,synthetic_v1
R01548,P0267,U0029,1,Fabric felt thinner than expected.,2026-03-19,synthetic_v1
R01549,P0267,U0034,4,"Good quality for the price, would buy again.",2026-05-09,synthetic_v1
R01550,P0267,U0069,5,"Loved the material, very comfortable for daily wear.",2026-01-09,synthetic_v1
R01551,P0267,U0115,2,"Sizing ran small, had to return it.",2025-11-09,synthetic_v1
R01552,P0267,U0099,2,Started wearing out after a few weeks.,2026-06-17,synthetic_v1
R01553,P0267,U0024,2,"Sizing ran small, had to return it.",2026-07-11,synthetic_v1
R01554,P0267,U0100,1,Fabric felt thinner than expected.,2026-06-27,synthetic_v1
R01555,P0268,U0042,3,"It's okay, nothing special but does the job.",2026-03-23,synthetic_v1
R01556,P0268,U0026,2,Started wearing out after a few weeks.,2026-03-29,synthetic_v1
R01557,P0268,U0035,2,"Not worth the price, quality was disappointing.",2026-05-04,synthetic_v1
R01558,P0268,U0004,2,"Sizing ran small, had to return it.",2026-06-22,synthetic_v1
R01559,P0268,U0107,4,Great fit and the fabric feels durable.,2026-02-20,synthetic_v1
R01560,P0268,U0112,1,"Not worth the price, quality was disappointing.",2026-05-17,synthetic_v1
R01561,P0268,U0058,4,Great fit and the fabric feels durable.,2026-01-19,synthetic_v1
R01562,P0268,U0027,4,"Good quality for the price, would buy again.",2026-02-18,synthetic_v1
R01563,P0269,U0023,1,Fabric felt thinner than expected.,2025-12-15,synthetic_v1
R01564,P0269,U0016,5,Nice sustainable option that doesn't compromise on comfort.,2026-06-09,synthetic_v1
R01565,P0269,U0063,2,Fabric felt thinner than expected.,2025-10-26,synthetic_v1
R01566,P0269,U0041,3,"Average quality, expected a bit more for the price.",2026-01-31,synthetic_v1
R01567,P0269,U0012,2,Started wearing out after a few weeks.,2025-12-15,synthetic_v1
R01568,P0269,U0033,3,"Decent product, delivery took a while.",2025-12-14,synthetic_v1
R01569,P0269,U0003,1,"Not worth the price, quality was disappointing.",2026-08-28,synthetic_v1
R01570,P0269,U0052,4,True to size and holds up well after multiple washes.,2026-07-11,synthetic_v1
R01571,P0269,U0040,3,"Decent product, delivery took a while.",2026-07-29,synthetic_v1
R01572,P0270,U0090,3,"It's okay, nothing special but does the job.",2026-07-19,synthetic_v1
R01573,P0270,U0003,4,True to size and holds up well after multiple washes.,2026-04-13,synthetic_v1
R01574,P0270,U0019,3,"It's okay, nothing special but does the job.",2026-04-26,synthetic_v1
R01575,P0270,U0017,2,Fabric felt thinner than expected.,2025-12-09,synthetic_v1
R01576,P0270,U0089,2,Started wearing out after a few weeks.,2026-01-03,synthetic_v1
R01577,P0270,U0077,1,Fabric felt thinner than expected.,2026-05-16,synthetic_v1
R01578,P0271,U0080,3,"Decent product, delivery took a while.",2026-01-31,synthetic_v1
R01579,P0271,U0023,2,"Not worth the price, quality was disappointing.",2026-06-03,synthetic_v1
R01580,P0271,U0095,5,"Good quality for the price, would buy again.",2025-09-23,synthetic_v1
R01581,P0271,U0113,2,"Sizing ran small, had to return it.",2026-07-06,synthetic_v1
R01582,P0271,U0064,2,Fabric felt thinner than expected.,2026-05-19,synthetic_v1
R01583,P0271,U0081,3,"Decent product, delivery took a while.",2026-02-21,synthetic_v1
R01584,P0271,U0042,3,"Average quality, expected a bit more for the price.",2026-08-17,synthetic_v1
R01585,P0271,U0004,1,"Sizing ran small, had to return it.",2026-01-03,synthetic_v1
R01586,P0271,U0117,1,Started wearing out after a few weeks.,2026-02-04,synthetic_v1
R01587,P0271,U0098,1,"Not worth the price, quality was disappointing.",2025-10-29,synthetic_v1
R01588,P0271,U0021,5,"Good quality for the price, would buy again.",2026-07-11,synthetic_v1
R01589,P0273,U0054,2,Fabric felt thinner than expected.,2026-07-29,synthetic_v1
R01590,P0273,U0060,1,"Not worth the price, quality was disappointing.",2026-01-31,synthetic_v1
R01591,P0273,U0018,5,True to size and holds up well after multiple washes.,2025-10-27,synthetic_v1
R01592,P0273,U0061,1,"Sizing ran small, had to return it.",2026-01-03,synthetic_v1
R01593,P0273,U0042,3,"It's okay, nothing special but does the job.",2025-09-29,synthetic_v1
R01594,P0274,U0086,3,"Average quality, expected a bit more for the price.",2026-07-13,synthetic_v1
R01595,P0274,U0096,4,True to size and holds up well after multiple washes.,2025-11-12,synthetic_v1
R01596,P0274,U0029,2,Started wearing out after a few weeks.,2025-12-11,synthetic_v1
R01597,P0274,U0029,2,Started wearing out after a few weeks.,2025-09-28,synthetic_v1
R01598,P0274,U0092,1,Fabric felt thinner than expected.,2026-02-06,synthetic_v1
R01599,P0274,U0014,3,"Average quality, expected a bit more for the price.",2026-04-26,synthetic_v1
R01600,P0274,U0024,2,"Sizing ran small, had to return it.",2025-09-28,synthetic_v1
R01601,P0274,U0091,3,"Decent product, delivery took a while.",2026-01-07,synthetic_v1
R01602,P0275,U0067,5,Nice sustainable option that doesn't compromise on comfort.,2025-11-09,synthetic_v1
R01603,P0275,U0042,3,"It's okay, nothing special but does the job.",2026-01-27,synthetic_v1
R01604,P0275,U0019,3,"Average quality, expected a bit more for the price.",2025-11-08,synthetic_v1
R01605,P0275,U0081,1,"Not worth the price, quality was disappointing.",2026-08-07,synthetic_v1
R01606,P0275,U0002,2,Started wearing out after a few weeks.,2026-06-19,synthetic_v1
R01607,P0275,U0021,1,Started wearing out after a few weeks.,2026-02-09,synthetic_v1
R01608,P0275,U0074,3,"It's okay, nothing special but does the job.",2025-12-28,synthetic_v1
R01609,P0275,U0025,4,"Loved the material, very comfortable for daily wear.",2025-10-14,synthetic_v1
R01610,P0275,U0058,5,True to size and holds up well after multiple washes.,2026-05-14,synthetic_v1
R01611,P0275,U0034,4,Nice sustainable option that doesn't compromise on comfort.,2025-11-25,synthetic_v1
R01612,P0276,U0084,1,"Sizing ran small, had to return it.",2025-12-11,synthetic_v1
R01613,P0276,U0115,3,"Decent product, delivery took a while.",2026-05-28,synthetic_v1
R01614,P0276,U0104,3,"Decent product, delivery took a while.",2025-12-25,synthetic_v1
R01615,P0276,U0085,5,True to size and holds up well after multiple washes.,2026-07-13,synthetic_v1
R01616,P0276,U0034,3,"Average quality, expected a bit more for the price.",2026-07-30,synthetic_v1
R01617,P0276,U0083,3,"Decent product, delivery took a while.",2026-08-18,synthetic_v1
R01618,P0276,U0013,5,"Good quality for the price, would buy again.",2026-05-07,synthetic_v1
R01619,P0277,U0071,1,Fabric felt thinner than expected.,2025-09-01,synthetic_v1
R01620,P0277,U0112,3,"It's okay, nothing special but does the job.",2026-03-07,synthetic_v1
R01621,P0277,U0056,3,"Decent product, delivery took a while.",2025-11-21,synthetic_v1
R01622,P0277,U0051,1,Started wearing out after a few weeks.,2025-12-13,synthetic_v1
R01623,P0277,U0108,2,Started wearing out after a few weeks.,2025-09-17,synthetic_v1
R01624,P0277,U0026,2,Fabric felt thinner than expected.,2026-03-03,synthetic_v1
R01625,P0277,U0100,5,Nice sustainable option that doesn't compromise on comfort.,2026-06-15,synthetic_v1
